code,open,high,low,close,volume,거래대금,등락률,시가총액,foreign_net,inst_net,date
013120,2580,2585,2535,2550,208013,529116359,-1.54,231560655000,-9567055.0,-49607857.0,20251103
109860,7820,7820,7730,7730,1174,9118220,-0.64,70343000000,-108020.0,387000.0,20251103
032960,15750,15850,15020,15500,59950,935069760,-1.59,63838222500,-20825930.0,-151733300.0,20251103
023790,2440,2445,2170,2185,977958,2204178453,-7.81,57115063145,-181125759.0,,20251103
005290,42550,42800,41850,42750,427672,18096869900,-0.12,2197969618500,4833139325.0,-2460747300.0,20251103
025900,10020,10060,9870,10000,80988,806334215,0.6,505572850000,5232700.0,29481140.0,20251103
131970,51000,54000,49850,52400,567430,29543898450,4.38,1012747271200,5277163600.0,-1484952600.0,20251103
073190,1723,1775,1704,1710,25943,44660394,-1.72,20465348400,-5470624.0,-2613196.0,20251103
176750,9250,9250,8960,8990,22944,207419570,-1.96,255812427800,-51407980.0,,20251103
030350,0,0,0,973,0,0,0.0,13503093562,,,20251103
203650,3340,3395,3340,3350,257861,869122777,0.3,160185013700,96709505.0,,20251103
223250,4280,4400,4230,4350,261399,1128990550,1.64,103527059400,130852665.0,,20251103
060570,1699,1699,1606,1606,124107,202703132,-3.08,119007126238,-39573749.0,-36401199.0,20251103
362990,1696,1696,1599,1606,137528,224396925,-5.31,26981721844,-20136579.0,,20251103
016670,5970,6040,5820,5890,25205,149597460,-1.34,44730038260,-12783335.0,,20251103
187870,11890,11970,11700,11700,18661,219912130,-1.85,82328325300,11523780.0,12304930.0,20251103
489730,2030,2040,2025,2025,25892,52509580,-0.49,12822300000,-12190.0,-771530.0,20251103
0004Y0,2007,2010,1998,1998,20565,41213998,-0.6,10619370000,60630.0,-21841610.0,20251103
110990,15280,15730,15060,15300,131624,2019528340,0.2,289170000000,775314405.0,-414141805.0,20251103
263690,5550,5600,5340,5360,75980,413376865,-2.72,60705269600,-14495690.0,-158820.0,20251103
214680,1993,1993,1860,1922,441027,852092510,-3.08,146956216100,16661726.0,-15376.0,20251103
347850,275000,281500,264000,280000,606265,166853051000,0.72,3039769320000,3729223500.0,-168789500.0,20251103
263720,14300,14440,13930,13930,41705,586265085,-1.42,174465908890,-34682875.0,-6637550.0,20251103
376300,40200,40450,37900,38000,234912,9137444650,-0.65,902059428000,-1601626875.0,-701985725.0,20251103
109740,7830,8180,7400,7580,179649,1374634530,-3.19,194884756200,107769800.0,,20251103
031860,808,815,768,790,127045,100735073,-2.23,14298937590,-10548148.0,,20251103
196490,0,0,0,203,0,0,0.0,36245520080,,,20251103
066900,1987,2030,1931,1931,30391,59219845,-0.92,43919635293,-9032513.0,97688.0,20251103
092070,14830,15380,14790,15140,75272,1137326900,0.66,175197930120,200149990.0,-9535230.0,20251103
039840,16640,16870,16390,16700,50314,835690580,-0.6,240063952900,116759455.0,-19309110.0,20251103
219550,263,272,250,252,1612004,418166000,-2.7,31527874980,1372610.0,,20251103
310870,1360,1374,1307,1349,110407,147572390,-0.81,27907128579,-41648622.0,,20251103
104460,14030,14270,13860,13970,26668,374758725,0.07,149669341250,26492680.0,-17734080.0,20251103
079810,6320,6380,6160,6210,135712,846503910,-1.58,136794463740,125132945.0,-11994160.0,20251103
113810,1033,1038,920,920,3964820,3831133548,-10.59,30017806920,-276915932.0,,20251103
043360,2135,2220,1995,1995,40284,83061218,-6.56,17955000000,-1563115.0,,20251103
197140,1912,1912,1850,1890,15525,29199311,-1.15,24594861060,-494660.0,,20251103
068930,6910,6970,6880,6890,47703,329467255,0.29,190683106380,-1819035.0,-70587360.0,20251103
033130,1457,1459,1416,1428,147934,211807010,-0.97,53000601276,-37440330.0,681985.0,20251103
105740,9840,10180,9770,10170,187495,1875668095,4.41,103413777210,374999975.0,92059025.0,20251103
263020,3060,3090,2980,3010,77095,231726910,-1.63,43644491310,-40591845.0,-57795265.0,20251103
290550,7600,7750,7470,7620,70063,532167755,0.13,152409372600,-27891085.0,99892810.0,20251103
066670,2770,2785,2730,2740,45809,126261740,-0.72,51215855320,-10382305.0,5.0,20251103
187220,2670,2700,2585,2620,73359,193236495,-2.78,30648815020,-33944265.0,49590.0,20251103
383930,2855,2855,2660,2675,218907,594391773,-6.3,34197542400,-64176067.0,,20251103
131180,920,920,905,906,17780,16234471,-0.55,26591100000,-22543.0,,20251103
315640,4150,4280,4140,4245,116145,490133012,2.41,95668665060,-98611115.0,249199400.0,20251103
317120,2495,2495,2400,2440,346447,841796485,-2.2,37234400000,98443150.0,,20251103
462510,7130,7290,7010,7020,60447,427852325,-1.82,61796814300,-82599700.0,,20251103
042510,9870,9910,9730,9730,70923,695732520,-1.42,109026343020,-3081520.0,-252980.0,20251103
232680,8330,9390,8330,9190,577498,5238817650,10.99,115189610460,1341329990.0,,20251103
418420,4300,4320,4200,4235,239816,1014734292,-1.97,128479558130,123465835.0,-364210.0,20251103
300120,3220,3445,3220,3400,126086,425949387,5.75,70924040800,74968070.0,3445.0,20251103
171120,2065,2080,2040,2065,53666,110156670,0.0,74137134400,-16010540.0,,20251103
388790,2485,2555,2415,2445,286349,708331302,-2.4,74839975665,-34917635.0,,20251103
214260,12660,12920,12550,12820,23842,302292705,1.67,114385975660,51681025.0,0.0,20251103
171010,4405,4945,4325,4800,2132812,10168775781,12.15,68634009600,383909159.0,-165.0,20251103
084650,2215,2240,2180,2195,780620,1718466529,-0.45,162956778050,-276634952.0,-54979825.0,20251103
217500,2185,2280,2115,2250,411052,917344700,3.21,71577000000,8325921.0,,20251103
038390,11280,11350,11110,11140,42599,478228035,-0.8,186269957080,-85404380.0,-10756170.0,20251103
294140,7330,7800,7230,7560,270867,2050544920,5.0,169456024080,856052555.0,,20251103
443250,9330,9510,9300,9410,25870,242422540,0.0,104651056600,44038450.0,-81038420.0,20251103
228670,5230,5280,5100,5120,69611,358603005,-2.48,79882496000,12283260.0,41470.0,20251103
228850,5440,5470,5390,5410,14407,78041155,-1.46,89757385740,-2891590.0,-1756385.0,20251103
412350,2265,2320,2175,2275,95072,214374473,3.41,19853861300,8202190.0,0.0,20251103
199550,6300,6350,5930,6120,72566,446387830,-2.86,75066640920,46094760.0,,20251103
281740,15090,15190,14690,14830,300314,4451975845,1.37,974784026840,-437763610.0,-206834315.0,20251103
277810,437000,500000,431000,485500,1595013,747999584000,11.23,9418631059000,-18682501250.0,18424433750.0,20251103
215100,10000,11580,9940,10570,16478217,180261941705,5.91,215083158780,3089007580.0,66800.0,20251103
090360,87800,108000,87500,101700,3791582,382692487400,17.03,991575000000,32803873150.0,925181200.0,20251103
108490,222500,282000,220500,274500,2690324,710594556250,24.49,3629043720000,87256440250.0,6406701750.0,20251103
900260,1013,1013,958,963,225473,220533839,-5.77,34698130344,48157136.0,,20251103
067730,2695,2695,2585,2600,33655,88981615,-3.53,25152197200,-13327655.0,,20251103
071280,11140,12150,11020,11650,170852,1995180435,4.58,178205424950,447055525.0,-13890.0,20251103
376900,37750,39200,36450,38800,612986,23118103750,2.78,599841753200,-409045850.0,-235691850.0,20251103
214610,3510,4000,3250,3915,91555,333702281,10.28,32820705630,80440525.0,,20251103
328130,42950,44500,42200,44000,402154,17513356725,2.44,1285001960000,-777578375.0,1586309625.0,20251103
038060,663,665,651,665,79112,52083110,1.06,31988540885,-206291.0,,20251103
474170,9760,9760,9100,9200,366627,3439139505,-2.34,163094803200,-351342980.0,-94944490.0,20251103
141080,147100,149000,143700,148700,380190,55706142850,1.57,5443957260600,38193700.0,-2053443500.0,20251103
058470,58000,58100,56300,58000,603933,34765870650,0.52,4420287300000,9065971000.0,-8311287550.0,20251103
016100,2300,2310,2150,2295,123638,273204115,-1.08,43836551730,36708795.0,,20251103
012700,3800,3815,3715,3725,69540,261141573,-1.97,98511852875,-172861.0,-3747885.0,20251103
302550,3390,3390,3150,3180,294348,942412121,-3.64,100155779040,-38268450.0,-13304125.0,20251103
073570,1095,1107,1032,1058,327211,347714995,-2.94,63677466178,64562383.0,,20251103
377450,12280,12420,12030,12070,57578,701159205,-2.43,209173100000,38741435.0,15858010.0,20251103
277070,4960,5070,4910,5000,10169,50578885,0.0,68460000000,-11259235.0,,20251103
042500,3800,3855,3760,3770,94208,358638299,0.4,84037612880,11574035.0,-196015.0,20251103
193250,467,480,457,457,113430,52581405,-2.14,28938783289,1043924.0,2277176.0,20251103
474650,33300,35000,32800,34850,428741,14628953525,7.73,194429265200,1546241425.0,-1233124850.0,20251103
219420,5030,5390,4985,5290,282515,1484103060,5.8,60673692030,265866780.0,,20251103
439090,16530,16660,16060,16180,67527,1095802810,-1.16,265000246800,-69326660.0,28422325.0,20251103
195500,2600,2610,2525,2575,109780,279978230,-0.58,41143350000,-5766695.0,,20251103
377480,24400,24950,23500,23900,342324,8294873225,5.05,169899722500,-469108275.0,1817550.0,20251103
305090,8300,8300,7620,8020,426462,3359190915,-3.72,148908326460,-369284900.0,-701142415.0,20251103
098120,26600,26850,25650,26500,183644,4803845450,-1.3,220288299000,483760875.0,-33799750.0,20251103
424980,10940,11400,10460,10910,179240,1925964455,-0.18,64575089900,-313427810.0,-1373270.0,20251103
038290,15160,15270,15010,15010,31610,476164730,-0.92,162729414000,-102499675.0,15170.0,20251103
267980,34700,34850,34100,34150,9123,312992650,-1.44,261713237700,-130130200.0,26639650.0,20251103
005990,10710,10720,10500,10550,10366,109810820,-1.68,140297107200,8759030.0,-48378400.0,20251103
093520,26100,27350,26100,27200,74106,1999312050,3.03,385236102400,740549000.0,-1884975.0,20251103
100590,3405,3495,3405,3445,205838,710368287,0.29,54534429235,-51973430.0,327760.0,20251103
067280,31350,31400,30750,30950,7631,236193425,-1.12,183433810050,-58472275.0,-6431350.0,20251103
072870,11260,11270,11170,11190,29531,331090940,-0.62,133395531210,-59642415.0,-88334020.0,20251103
215200,41600,41900,41200,41250,21741,902990100,-0.72,444299088750,142302500.0,-322866600.0,20251103
133750,1818,1820,1796,1796,56299,101660093,-1.26,42039110292,-1140284.0,,20251103
446540,4055,4150,4030,4035,157116,636928219,-0.49,83810985000,-12270874.0,,20251103
235980,4335,4750,4200,4650,491076,2235526947,7.14,159379312650,518259833.0,22045.0,20251103
041920,5260,5390,5170,5210,95494,500168430,-1.88,96896741830,43025475.0,-10244865.0,20251103
014100,1969,2115,1911,1999,63208,124850761,1.52,23588200000,-14421966.0,,20251103
054180,0,0,0,2295,0,0,0.0,12686716395,,,20251103
086900,121400,122500,120200,120200,24148,2919160100,0.0,877279339400,-594833950.0,168014650.0,20251103
078160,17430,17480,16590,16740,123884,2089716115,-3.18,656285054220,-604103085.0,-1153080.0,20251103
408920,2715,2780,2620,2630,113960,305491698,-3.13,113701356650,74920222.0,,20251103
021880,272,275,261,265,776039,206231566,-2.57,56228868120,5340971.0,,20251103
140410,61500,63300,60600,62300,117741,7256558800,0.65,1891183410200,901546650.0,434144850.0,20251103
241770,26300,26950,25500,26500,41974,1101479175,0.76,270104960000,-77559500.0,100.0,20251103
059210,5620,5790,5540,5790,329672,1876991665,3.02,161941320600,-292447965.0,80608420.0,20251103
058110,1789,1789,1760,1780,70219,124751617,0.06,28569943400,369998.0,11.0,20251103
434480,4240,4325,4220,4270,130669,557422753,0.83,52564981000,80854328.0,,20251103
080420,1760,1760,1729,1730,17007,29565807,-1.7,137918406060,-3548339.0,,20251103
417970,12910,13440,12910,13320,153266,2031446030,3.66,85204044000,75272240.0,-3380.0,20251103
080160,11150,11400,10950,10950,131269,1451053545,-1.62,206955000000,-364172965.0,-8549605.0,20251103
087260,1836,1890,1810,1850,296193,544913070,1.26,60222792850,-105459050.0,,20251103
101330,3110,3175,3060,3080,43241,133969980,-0.96,71292849320,-28003500.0,-1010425.0,20251103
012860,1357,1365,1318,1319,394408,525637360,-2.8,96594929783,-38768928.0,-61585.0,20251103
363260,1719,1719,1658,1661,287501,481262049,-1.42,53424020309,-33931679.0,,20251103
348030,3755,3760,3645,3760,18583,68626205,0.67,36110288000,-548150.0,-3257940.0,20251103
250060,2735,2830,2715,2750,515853,1430066438,0.73,88471113500,175481421.0,,20251103
288980,1033,1055,1003,1003,257102,260640124,-2.53,34660231686,-54056000.0,,20251103
142760,1770,1770,1671,1728,225409,386994873,0.0,67484486016,-78705107.0,,20251103
033200,3140,3140,3000,3105,11641,35786540,-0.32,44498329425,-6659410.0,90.0,20251103
333050,1452,1475,1396,1419,195162,278717436,-2.21,34926309594,26772364.0,270311.0,20251103
118990,8830,8830,8430,8530,111141,953567675,-1.95,212072774700,-158607040.0,-11045690.0,20251103
463480,10580,10600,10200,10200,193959,1995196275,-3.95,126381651600,-113321040.0,80.0,20251103
006920,2975,3005,2945,2960,45191,134322348,-0.5,32323200000,-21998204.0,29127555.0,20251103
001810,1510,1510,1455,1455,18941,27896296,-3.64,32210062500,-91366.0,,20251103
279600,7800,7970,6960,7100,93288,665976790,-8.97,33261945100,99584270.0,,20251103
095500,11480,11590,11240,11330,280010,3176690325,0.09,351343288670,-281456435.0,64728850.0,20251103
254490,17090,17580,16950,17420,90202,1558698245,1.93,251509960000,96400190.0,-370.0,20251103
218150,3155,3190,3100,3115,126280,395671617,-2.04,63595223230,56320510.0,-16488900.0,20251103
100790,8580,8900,8460,8880,288613,2529553755,4.23,471746749920,-229876240.0,20294090.0,20251103
448830,2450,2465,2260,2325,264520,613234465,-4.32,11439000000,-18640465.0,-92677930.0,20251103
477380,2100,2100,2055,2070,64693,133399420,-1.19,16767000000,71895.0,-77770415.0,20251103
477470,2120,2135,2095,2100,11525,24345150,-0.71,11508000000,-278785.0,-368315.0,20251103
478440,2035,2045,2020,2030,45614,92425657,-0.73,14067900000,55040.0,-60441480.0,20251103
482680,2010,2015,2005,2010,25638,51549773,0.0,16512150000,-82500.0,-6954395.0,20251103
049950,15500,16640,15430,16360,141558,2286695045,6.93,144260582240,785570570.0,91964050.0,20251103
207760,1670,1696,1551,1551,1689684,2742182779,-5.54,128856743433,-270936878.0,2677801.0,20251103
059090,14550,15150,14520,14890,611829,9070513435,2.62,497575824420,553670780.0,17325720.0,20251103
201490,4795,4930,4645,4700,839178,3980951950,-2.79,142833432400,679378195.0,83109365.0,20251103
475460,9000,9200,8600,8720,104252,918372890,-3.33,48945578000,778545.0,,20251103
452200,2935,2945,2840,2840,199156,571651642,-3.07,67080232000,-62278702.0,-13148135.0,20251103
206640,13610,13670,13440,13460,59182,801175590,-0.81,316129097600,-142175230.0,-59580350.0,20251103
018700,976,1000,974,983,98113,96713780,-0.41,34522721131,-12161190.0,,20251103
035620,440,441,418,418,241800,102878479,-2.11,31115784150,312102.0,-12744450.0,20251103
053030,15930,15930,15710,15720,205708,3244406425,-1.26,513795435360,-189573900.0,-591165345.0,20251103
301300,4000,4130,4000,4100,51069,207453535,4.19,53934319200,25288335.0,3139380.0,20251103
064550,15420,15460,14510,14530,229524,3387585040,-6.26,375023528230,-1280354765.0,162730090.0,20251103
314930,13890,13890,13450,13510,96859,1312872370,-2.45,402113031530,-204781460.0,-54133470.0,20251103
489460,15530,15540,15200,15210,69406,1059427635,-1.62,228825780300,-46662245.0,61081050.0,20251103
086820,8010,8090,7850,7980,44260,350623895,-0.87,193520282760,-42310260.0,-10765580.0,20251103
038460,2780,2825,2740,2775,143222,398797555,0.73,72606315450,60858740.0,,20251103
251120,16500,16500,15800,15980,103719,1660430945,-2.86,138957286000,94198880.0,-40235590.0,20251103
199730,4745,4795,4615,4660,13839,64477004,-1.79,22667950220,-2706304.0,,20251103
086040,2700,2700,2645,2670,52632,140531911,-1.29,42608519490,-17030112.0,20.0,20251103
188040,9690,9760,9280,9280,36506,346084695,-4.23,41099848640,-20189455.0,-468500.0,20251103
099430,6260,6390,6180,6350,488182,3078410140,1.6,391418584700,125246090.0,14389050.0,20251103
032980,0,0,0,604,0,0,0.0,13522952980,,,20251103
308080,3400,3400,3200,3335,68388,226964220,-1.77,68197748500,21937210.0,,20251103
043150,21950,21950,21300,21400,39226,843240100,-2.51,317881078400,-330879925.0,-3411300.0,20251103
323990,9320,9400,9230,9310,51946,483521370,0.22,216525881950,35527670.0,9360.0,20251103
267790,3680,3680,3615,3620,15349,55728060,-1.63,27835298580,469030.0,,20251103
046310,2840,2885,2795,2880,142262,402451800,1.23,47285686080,-7126585.0,-53524220.0,20251103
331520,576,582,565,570,213232,121728406,-1.04,28992702300,-6232745.0,,20251103
199480,6450,6730,6400,6400,128170,833072515,-1.08,64650483200,-6016755.0,,20251103
438700,3775,3930,3685,3790,75907,289325645,2.16,42239133100,33838635.0,,20251103
066410,0,0,0,1153,0,0,0.0,159637252154,,,20251103
382900,35000,37000,35000,35750,714684,25785869775,2.14,313205750000,2185907050.0,230685775.0,20251103
206400,1992,2060,1912,1960,202788,397844291,-1.61,73519909680,-24314186.0,-94045.0,20251103
019010,2480,2480,2415,2435,21432,52360925,-1.02,117367000000,-1133170.0,9294210.0,20251103
177350,1378,1378,1239,1265,450864,575997662,-1.79,24862015255,32331836.0,45337476.0,20251103
457600,2510,2520,2425,2450,86989,213498303,-3.16,33583375000,18782990.0,,20251103
424760,996,1030,977,1003,175375,174070945,0.7,19723997006,-49290320.0,0.0,20251103
250000,8330,8370,8240,8360,15304,127098420,0.36,56436127880,-16480190.0,50.0,20251103
310210,198900,199800,192400,197500,126521,24884731350,0.77,3632641397500,-1297103350.0,-2242968000.0,20251103
006910,5350,5670,5280,5650,3598019,20014846485,5.61,277583505600,4101033505.0,37186385.0,20251103
226340,805,813,772,772,280168,219318876,-4.1,32387268240,-22879647.0,,20251103
014470,1431,1432,1385,1390,228106,319321036,-2.87,83472641400,-46060976.0,,20251103
008470,4025,4140,4025,4075,25737,104433441,-1.33,34249560000,3008455.0,-982995.0,20251103
338220,23800,25950,23600,25900,258034,6431405525,7.47,362647215700,1579643300.0,900399300.0,20251103
100120,18920,19120,18550,18690,63841,1192524330,-1.27,182227500000,-475899780.0,-6020560.0,20251103
406820,11530,11750,11280,11500,9035,103379420,-0.26,40641460000,-9190100.0,,20251103
099390,5210,5270,5170,5190,9741,50764240,-0.38,42600988770,-11610200.0,,20251103
064480,4615,4660,4585,4605,72459,335060732,-0.65,55041262500,39557291.0,5.0,20251103
365900,3160,3160,3095,3100,23280,72353240,-1.9,22661930000,-2309405.0,30.0,20251103
089970,24050,24400,22250,23450,536111,12381621575,-2.7,565041702750,975766900.0,-760513750.0,20251103
251630,5290,5650,5290,5650,132851,735515680,6.81,90077305900,131212430.0,5540.0,20251103
018290,25600,26150,25350,25650,364397,9360360125,2.6,896258144700,-1101633975.0,1281624075.0,20251103
478560,3645,3845,3635,3765,143080,536148245,3.29,97251071970,105496178.0,138688305.0,20251103
439580,5010,5050,4845,4860,718123,3531035989,-2.99,164394165600,348736295.0,-14580.0,20251103
033560,3070,3075,2960,3005,28549,85669920,-1.96,51385500000,-46204010.0,30091915.0,20251103
369370,1307,1341,1307,1330,63272,83675254,0.76,66329641630,2544082.0,,20251103
126340,55600,57900,54000,55400,128055,7136679250,0.54,355317207200,-515792700.0,291424950.0,20251103
121800,0,0,0,3320,0,0,0.0,256309348520,,,20251103
082800,5100,5370,5030,5040,452715,2325417595,-0.79,252527516640,-61853535.0,23909200.0,20251103
318410,8480,8560,8390,8430,18469,155683920,-1.86,46830698490,-64331250.0,-12589000.0,20251103
419540,1709,1870,1663,1842,1058026,1897076498,7.78,42352205262,101209390.0,,20251103
146320,14750,15070,14590,14750,57505,851238985,-0.94,188769364250,106981210.0,-90.0,20251103
200780,4700,4730,4595,4640,12837,59140215,-0.64,45176153600,-2813455.0,34950.0,20251103
413640,13190,14400,12950,14160,155554,2173624495,9.43,102050270400,523101760.0,270.0,20251103
141000,8140,8150,7900,7920,32468,259479985,-2.7,95948503200,-20576330.0,40220650.0,20251103
083650,50700,51000,49550,50200,724240,36309498925,-0.99,1553407625000,3275719225.0,-1952193875.0,20251103
473370,0,0,0,2020,0,0,0.0,8504200000,,,20251103
065170,669,685,650,651,161571,106423385,-2.69,17370649275,6127013.0,3955926.0,20251103
086670,11490,11670,11360,11420,15608,179077610,-0.61,113353606700,-4093730.0,,20251103
335890,12680,12780,12500,12510,37370,468402285,0.08,730823253750,35047545.0,62550050.0,20251103
230980,0,0,0,229,0,0,0.0,21370407553,,,20251103
082920,27650,27700,26800,26850,118973,3232286750,-2.01,614118919050,-182800875.0,-281698550.0,20251103
054220,433,439,416,421,386353,163271344,-3.22,25240247101,-21555374.0,-1543178.0,20251103
042370,8890,9110,8890,8960,449402,4048272780,1.47,234752224000,766325780.0,,20251103
050090,973,1017,941,941,161742,156553361,-7.75,18617435635,2462266.0,,20251103
148780,1700,1834,1680,1720,1760489,3136813827,3.12,54086647000,126183553.0,,20251103
307870,1458,1458,1378,1411,368021,516394709,-3.22,84045525021,-260662348.0,,20251103
377030,2795,2850,2660,2715,456412,1236622144,-3.04,101082767730,297223048.0,54663340.0,20251103
032850,4750,4765,4700,4740,110231,521291187,-0.21,78794408820,15675160.0,56747835.0,20251103
049470,1759,1810,1730,1776,598591,1056331891,0.85,209078708448,45351508.0,-40504861.0,20251103
238200,3720,3995,3590,3715,40723,155093768,2.2,30388700000,-3676940.0,,20251103
093190,5750,5770,5700,5740,6444,36983570,-0.35,110431314700,-12303650.0,969160.0,20251103
065450,3700,3745,3640,3650,407540,1499780375,-2.28,104582720000,-307163423.0,35.0,20251103
044480,364,369,348,350,2693137,948986994,-3.85,28232304800,-86766744.0,,20251103
069540,837,892,800,856,7892093,6700628669,3.76,50857413296,-72662625.0,,20251103
072950,4900,5050,4890,4910,47523,234696830,0.41,39538315100,38966485.0,,20251103
451250,10850,10860,10110,10120,106835,1098562120,-4.71,103485875240,45504035.0,,20251103
143240,13350,13430,12850,12930,41458,540841760,-3.15,151400770590,-134792950.0,-7783135.0,20251103
466410,12590,12950,12590,12720,29392,376493350,1.03,64070932560,21230650.0,25666740.0,20251103
223310,2855,2910,2765,2780,224311,634885843,-3.47,72344534920,-28698808.0,,20251103
452430,30000,30450,29150,30100,47634,1411694225,0.5,247363184600,-33300600.0,-1964100.0,20251103
419120,4720,4835,4715,4800,149463,715431863,1.69,72640833600,133053550.0,394010.0,20251103
122350,1347,1347,1291,1292,135284,176758397,-4.08,49534540976,-35623440.0,-4066439.0,20251103
419050,2095,2130,2055,2090,448027,936788364,0.72,119540141600,106606106.0,,20251103
014970,6200,6320,6100,6150,39151,241827870,-1.6,93018750000,95439950.0,,20251103
018310,19900,20000,19740,19830,15809,312969220,-0.35,291501000000,2458680.0,30311000.0,20251103
053700,4075,4075,3955,3965,114074,455319500,-2.7,90708058350,-85495192.0,-10833690.0,20251103
009620,1834,1834,1645,1652,380523,650892011,-10.12,27069822332,-123183414.0,,20251103
023600,9180,9420,9120,9280,27334,254329730,1.09,148557024000,-88557600.0,178636120.0,20251103
0044K0,1995,1995,1992,1992,26984,53799726,-0.15,14979840000,-633565.0,7605456.0,20251103
0071M0,2005,2010,1995,2005,38239,76564916,0.0,11548800000,-150375.0,24900040.0,20251103
009300,16650,16650,16310,16510,8595,141312565,-0.72,105168700000,-46369825.0,20.0,20251103
482630,19700,20450,19480,19940,67849,1345970370,1.37,218226151600,-203973715.0,,20251103
484590,15900,16060,15560,15560,494528,7826379610,-2.14,641234602000,-642716590.0,50781425.0,20251103
036670,6970,6970,6850,6910,30411,209657270,-0.72,77875700000,-11554190.0,,20251103
361670,3665,3700,3575,3610,17225,62213780,-1.5,20460245380,1611835.0,,20251103
054540,17910,18530,17450,17520,1389732,24712394025,-2.07,227760000000,1687825400.0,407325.0,20251103
065570,0,0,0,764,0,0,0.0,12295692232,,,20251103
014950,17800,19490,16040,17520,6513555,115098102635,-4.26,160683155760,-44147170.0,,20251103
032280,1361,1429,1360,1382,96653,134779825,0.88,22407181380,-14272127.0,32129.0,20251103
002290,3610,3650,3600,3620,80984,293219962,0.14,44888000000,-20464150.0,-9322640.0,20251103
037460,12420,12600,12120,12160,70401,868863690,-2.33,198433227520,-136918045.0,-18875280.0,20251103
032750,3905,3905,3785,3785,18807,71609395,-1.94,34182796770,-8424675.0,-3946670.0,20251103
054090,830,839,807,810,67891,55343290,-1.7,20216977920,-3533977.0,,20251103
000250,232500,235500,224000,234500,162694,37483000000,0.21,5500777184000,3088553250.0,3470594750.0,20251103
024950,4205,4295,4090,4095,62591,258653190,-2.62,54355297815,-76964542.0,-6129885.0,20251103
038500,3000,3020,2970,2970,292509,872893769,-1.16,320511428820,-213292033.0,1289235.0,20251103
437730,31250,32850,30300,31900,824174,26200778050,2.08,1011471387300,-1493945925.0,49925625.0,20251103
017480,4590,4660,4560,4595,49486,229824205,0.11,72154779550,-812810.0,5270630.0,20251103
046390,1519,1545,1301,1360,1882760,2719131168,-7.8,58715188880,-166355694.0,-15103390.0,20251103
027580,814,825,798,813,415499,337869881,-1.09,48114379827,55600290.0,,20251103
038540,2045,2045,1833,1839,721006,1387412044,-10.94,101748767607,-220146147.0,-60075370.0,20251103
452670,2085,2095,2075,2090,7775,16168995,0.48,10909800000,-729890.0,9854175.0,20251103
091580,13090,13100,12300,12520,259808,3273604735,-1.8,166869301880,220039615.0,89830845.0,20251103
263810,3220,3235,3100,3195,213260,677987350,-0.16,50879815875,123051685.0,,20251103
089980,18550,18810,18360,18380,60991,1130857730,-0.92,293878500060,79903690.0,74902965.0,20251103
042940,7760,7760,7220,7270,231743,1714449305,-6.31,49644736240,168271655.0,70729750.0,20251103
042600,15930,16340,14820,15190,163325,2482226755,-3.86,188714089060,46821505.0,15240.0,20251103
107600,34850,34950,33450,34300,133399,4558411575,0.15,193110852200,-485047425.0,150065950.0,20251103
411080,8050,8250,8050,8200,68190,556923040,1.23,125194631600,105250780.0,623200.0,20251103
252990,7790,8190,7520,8050,1963458,15438954940,3.87,470023907150,-1948246450.0,1304811625.0,20251103
378800,1984,2075,1984,2030,915837,1861383459,2.32,61190352930,-18829803.0,-6870320.0,20251103
294630,2655,2690,2580,2595,317743,826638427,-2.26,62653936905,-122461467.0,,20251103
038070,6350,6550,6350,6360,24790,158053890,-0.16,57880299360,-17960250.0,0.0,20251103
006730,9170,9680,9160,9570,688121,6575701650,4.93,626135653110,-430189375.0,999506505.0,20251103
079650,1930,1930,1730,1838,123349,219846511,-0.11,36760000000,9899443.0,,20251103
100660,3720,3805,3680,3680,97046,362963925,-1.08,46368000000,44791420.0,20.0,20251103
019770,3805,3805,3605,3670,64720,238040439,-3.55,42755500000,-16950978.0,138.0,20251103
043710,849,905,849,873,110289,95087406,-0.46,75569071230,4823615.0,,20251103
092190,2280,2285,2230,2250,51993,117113340,-2.17,103203861750,-1735920.0,0.0,20251103
046890,6280,6300,6200,6250,166176,1038523700,-0.32,364408750000,-9040555.0,90110100.0,20251103
063170,6860,6970,6780,6780,102472,702122765,-1.17,120509530260,66769105.0,-374250.0,20251103
027040,200,200,190,192,877392,169922833,-4.0,13361058624,4178154.0,-10150744.0,20251103
018680,3170,3170,3015,3015,14805,44812935,-2.11,35152846785,-932080.0,,20251103
036120,2080,2140,2060,2080,152404,317082050,-0.72,73840000000,28434095.0,-18435380.0,20251103
093920,5660,5670,5550,5610,29553,164815790,-0.88,104346000000,-28917990.0,2973430.0,20251103
189860,3145,3525,3140,3310,181887,611241826,5.58,32102961800,84126286.0,-165.0,20251103
178320,27250,27300,26450,27050,825366,22101777475,-0.37,1521507155700,4368825350.0,-7764072200.0,20251103
122690,1858,1858,1811,1814,20079,36681596,-2.37,40564589998,-7494203.0,0.0,20251103
140070,2325,2370,2315,2325,56237,131355163,0.0,85997100000,7944299.0,,20251103
011370,881,887,856,863,367433,319812575,-2.04,87072268495,-562735.0,-24549527.0,20251103
065710,41800,41800,40000,40750,13013,533645300,-1.45,209862500000,-2473450.0,69475700.0,20251103
035890,0,0,0,1623,0,0,0.0,372979125711,,,20251103
